date,icln_icln,xle_xle,vix_vix,brent_bz_f,sp500_gspc,dgs10,carbon_eua,icln_icln_ret,xle_xle_ret,brent_bz_f_ret,carbon_eua_ret,sp500_gspc_ret,dgs10_diff,carbon_shock_resid,carbon_shock,icln_vol,xle_vol,icln_garch_vol,xle_garch_vol
2013-01-07,5.943822383880615,46.677032470703125,13.789999961853027,111.4000015258789,1461.8900146484375,1.92,6.46,-0.0092900529477366,-0.0077547665066219,0.0008082616187418,0.0508045756354594,-0.0031280032591226,-0.01,0.0490805594963016,1,0.0167663286972039,0.0135834512581202,1.6634159899086771,1.2729041533212688
2013-01-08,5.872495174407959,46.5240364074707,13.619999885559082,111.94000244140624,1457.1500244140625,1.89,6.27,-0.012072809564118,-0.0032831426184912,0.0048356940826863,-0.0298529631496811,-0.0032476391807331,-0.03,-0.0295516889105487,0,0.0172706204828827,0.0131432830403074,1.6226096177130755,1.2424997422586748
2013-01-09,5.983448028564453,46.4475212097168,13.8100004196167,111.76000213623048,1461.02001953125,1.88,6.02,0.0187173793783066,-0.0016459918923615,-0.0016093012100149,-0.0406890953240996,0.0026523453586816,-0.01,-0.0394628475119067,0,0.0178355763751707,0.0128236879351518,1.597776160138093,1.1959769839646561
2013-01-10,6.08647346496582,46.868255615234375,13.489999771118164,111.88999938964844,1472.1199951171875,1.91,5.86,0.0170718490021325,0.0090174945939055,0.0011625063015525,-0.0269376557318082,0.0075687001092108,0.03,-0.0269965782650302,0,0.018154451050778,0.0127926728084017,1.6208785903890857,1.1491884049611456
2013-01-11,6.07062292098999,46.92561721801758,13.359999656677246,110.63999938964844,1472.050048828125,1.89,5.72,-0.0026076215000984,0.0012231419431123,-0.0112345585247561,-0.0241807981972148,-4.751511497752233e-05,-0.02,-0.0304203615829191,0,0.0177800510545401,0.0126953048603965,1.6287682483720611,1.1367352922424958
2013-01-14,6.030997753143311,46.932037353515625,13.520000457763672,111.87999725341795,1470.6800537109375,1.89,5.71,-0.0065487607863805,0.0001368057946337,0.0111451619444532,-0.0017497817237875,-0.0009311049049197,0.0,-0.0024189680719111,0,0.0144024823315956,0.0104599775150108,1.5719290845356637,1.0930295950885658
2013-01-15,5.999298095703125,47.142391204833984,13.550000190734863,110.3000030517578,1472.3399658203125,1.86,5.88,-0.0052699835821055,0.0044720803543081,-0.0142228898571503,0.0293377382426166,0.0011280332953043,-0.0299999999999998,0.0296206119787805,0,0.0148506901334397,0.0085373899097237,1.52653074780008,1.0513594129290773
2013-01-16,5.951746940612793,47.35275650024414,13.420000076293944,110.61000061035156,1472.6300048828125,1.84,5.47,-0.0079576984065973,0.0044524115373525,0.0028065525049618,-0.0722781454766457,0.0001969725099562,-0.02,-0.0716190908318341,1,0.0121299144421236,0.0056566002715767,1.4800306991617038,1.0210773599687544
2013-01-17,6.023072719573975,47.65238952636719,13.56999969482422,110.61000061035156,1480.93994140625,1.89,5.44,0.0119127677065706,0.0063077429408346,0.0,-0.0054995555660384,0.0056270605413545,0.0499999999999998,-0.0058009202856852,0,0.0114311977915576,0.0057780756888967,1.4450040724515916,0.9928506942016462
2013-01-18,5.983448028564453,48.12411117553711,12.460000038146973,110.61000061035156,1485.97998046875,1.87,4.97,-0.0066005524335214,0.0098505470569117,0.0,-0.090359220759314,0.003397492378151,-0.0199999999999997,-0.0917406986651786,1,0.0115441724165855,0.0055899015970156,1.4320849601885204,0.9758822433979146
2013-01-22,5.983448028564453,48.5831184387207,12.43000030517578,112.41999816894533,1492.56005859375,1.86,5.3,0.0,0.0094927899783387,0.0162313348540916,0.0642869804495388,0.0044183316277115,-0.01,0.0573593240767679,1,0.0111025071972374,0.0047479194521224,1.394931652019151,0.9867225035819512
2013-01-23,6.0072221755981445,48.41737747192383,12.460000038146973,112.8000030517578,1494.81005859375,1.86,4.52,0.0039654460980836,-0.0034173253762467,0.0033745248322436,-0.1591948267139364,0.0015063419242931,0.0,-0.1556545174946319,1,0.0101780100664239,0.0047709309806328,1.3483866266919866,0.993287134545884
2013-01-24,5.975523471832275,48.557613372802734,12.6899995803833,113.27999877929688,1494.8199462890625,1.88,4.21,-0.0052907369714338,0.0028922095771701,0.0042462530508799,-0.0710493461498497,6.61466154430249e-06,0.0199999999999997,-0.0771098213428071,1,0.0085716199991524,0.0043747584723466,1.3086204758882582,0.9632575136683886
2013-01-25,5.935897350311279,49.0165901184082,12.890000343322754,113.27999877929688,1502.9599609375,1.98,4.0,-0.0066534913502698,0.0094078171155949,0.0,-0.0511682865743993,0.0054307086618681,0.1,-0.0492472487793888,1,0.006249419267192,0.0044216002924681,1.2745664194030675,0.9337101697131679
2013-01-28,5.848721981048584,48.933738708496094,13.56999969482422,113.4800033569336,1500.1800537109375,2.0,4.07,-0.0147950403794004,-0.0016917029409387,0.0017640203529416,0.017348638334613,-0.0018513342747921,0.02,0.0039624811410541,0,0.0073611357476115,0.0047445726334661,1.2472595863416722,0.9451001963088401
2013-01-29,5.840795040130615,49.72422790527344,13.3100004196167,114.36000061035156,1507.8399658203125,2.03,3.88,-0.0013562480158385,0.0160251856132715,0.0077247332688478,-0.0478078458193216,0.005093003781205,0.0299999999999998,-0.040950692777275,0,0.0073227621348551,0.0057829939499026,1.2722314375127926,0.9140945887197096
2013-01-30,5.872495174407959,49.4756088256836,14.31999969482422,114.9000015258789,1501.9599609375,2.03,3.69,0.0054126912405524,-0.0050125001881481,0.0047108253435519,-0.0502086955827461,-0.0039072446717517,0.0,-0.0502052962850031,1,0.0077544579572629,0.0067226252517402,1.2327155170865827,1.0058514528823825
2013-01-31,5.80117130279541,49.30985641479492,14.279999732971191,115.5500030517578,1498.1099853515625,2.02,3.31,-0.0122197699022559,-0.0033558087930492,0.0056411649963315,-0.1086782686634642,-0.002566591958392,-0.0099999999999997,-0.1083343093605157,1,0.0082135108315063,0.0072074227158241,1.203618484249767,0.9811420478076083
2013-02-01,5.7932448387146,49.76884841918945,12.899999618530272,116.76000213623048,1513.1700439453125,2.04,4.21,-0.0013672901194736,0.0092652662078903,0.0104172011507224,0.2405144583053184,0.0100025132240096,0.02,0.2332292493457635,1,0.0065099511415265,0.0073692303383576,1.2125818413946303,0.9517509502978924
2013-02-04,5.66644287109375,49.29709243774414,14.670000076293944,115.5999984741211,1495.7099609375,2.0,4.19,-0.022130994529997,-0.0095241521641154,-0.0099846212431915,-0.0047619137602435,-0.0116058327096515,-0.04,-0.0006340415583649,0,0.008709298947973,0.0082548271481671,1.1763458007842065,0.959972780819043
2013-02-05,5.729844570159912,49.72422790527344,13.720000267028809,116.5199966430664,1511.2900390625,2.04,4.29,0.0111268434603723,0.0086271949374226,0.0079269602426662,0.023585999005879,0.0103626322220596,0.04,0.0275250727638588,0,0.0100842665394405,0.0081764503324686,1.2870783754235104,0.9695965908171548
2013-02-06,5.761545181274414,49.756103515625,13.40999984741211,116.7300033569336,1512.1199951171875,2.0,4.06,0.0055172946380685,0.0006408424858896,0.0018007011413778,-0.0551037593262844,0.0005490198591339,-0.04,-0.0408946515586672,0,0.0102369076998731,0.0079577475856327,1.2815715643754895,0.9707000775662807
2013-02-07,5.777394771575928,49.62860107421875,13.5,117.23999786376952,1509.3900146484375,1.99,4.09,0.0027471501427562,-0.0025658377088046,0.0043594931990113,0.0073619964410692,-0.0018070310558567,-0.01,-0.009890692011568,0,0.0104529096542479,0.0081304932134201,1.2498341388634042,0.9368390088815503
2013-02-08,5.69814395904541,50.09397888183594,13.020000457763672,118.9000015258789,1517.9300537109375,1.99,4.43,-0.0138123489187238,0.0093335167671818,0.0140597189083445,0.0798546140023339,0.0056419945850431,0.0,0.0816551490285737,1,0.0109365813147926,0.0081231865063731,1.2132370024316053,0.9082236890556021
2013-02-11,5.761545181274414,49.845333099365234,12.9399995803833,118.12999725341795,1517.010009765625,1.99,4.36,0.0110651987759675,-0.0049759457130769,-0.0064971268201079,-0.0159275266961011,-0.0006063012476382,0.0,-0.0176911557128327,0,0.0111782079093234,0.0083597992203189,1.2335215473874757,0.9217147940436663
2013-02-12,5.848721981048584,49.97922134399414,12.640000343322754,118.66000366210938,1519.4300537109375,2.02,4.46,0.0150174732285717,0.0026824727775648,0.0044766019827785,0.0226767086710297,0.0015940011376042,0.03,0.027529745126027,0,0.0123406491429115,0.0067562135748925,1.2319640108396397,0.9032253161126566
2013-02-13,5.824945449829102,50.1577262878418,12.979999542236328,118.72000122070312,1520.3299560546875,2.05,5.1,-0.0040735380271314,0.0035652201739206,0.0005054980085703,0.1340917736983073,0.0005920877747906,0.0299999999999998,0.1354741897887653,1,0.0122542299198704,0.0065172473193703,1.2604004398174815,0.8772402043853279
2013-02-14,5.912121772766113,50.59120559692383,12.65999984741211,118.58000183105467,1521.3800048828125,2.0,5.12,0.0148551464206099,0.0086051926481818,-0.001179935980538,0.0039138993211363,0.0006904332650536,-0.0499999999999998,0.0017050279372942,0,0.0124435014726837,0.0066499465330078,1.2258784511946974,0.8559881575345538
2013-02-15,5.975523471832275,50.01108932495117,12.460000038146973,118.58000183105467,1519.7900390625,2.01,5.06,0.0106669233361917,-0.0115329914195116,0.0,-0.0117879557520423,-0.0010456277960136,0.0099999999999997,-0.0066181048678239,0,0.0126728082629971,0.0075174968233483,1.2535564109279176,0.8686614341255967
2013-02-19,5.927971839904785,50.59120559692383,12.3100004196167,117.5199966430664,1530.93994140625,2.03,4.56,-0.0079895666994508,0.0115329914195115,-0.008979350419899,-0.1040438597730794,0.0073096944413612,0.02,-0.1017893628884289,1,0.0100655463165602,0.0073494237678346,1.2478578774410816,0.9095648676234273
2013-02-20,5.935897350311279,49.53295516967773,14.68000030517578,115.5999984741211,1511.949951171875,2.02,4.86,0.0013360753491811,-0.0211395496979989,-0.0164725602622034,0.0637158143861077,-0.0124817114300058,-0.0099999999999997,0.052616280616222,1,0.0098239082617364,0.0101337692493286,1.2280229449090945,0.9449920477622138
2013-02-21,5.840795040130615,49.188743591308594,15.220000267028809,113.52999877929688,1502.4200439453125,1.99,5.17,-0.0161512883952389,-0.0069734005301197,-0.0180688346144419,0.0618342506079353,-0.0063230054656653,-0.03,0.0611222137041605,1,0.0115718180947263,0.0103322057774308,1.1909079771995756,1.1110612619020046
2013-02-22,5.840795040130615,49.7051010131836,14.170000076293944,114.0999984741211,1515.5999755859375,1.97,5.07,0.0,0.0104427553884411,0.0050081350706673,-0.0195318709172458,0.0087342133867744,-0.02,-0.0197927840997536,0,0.0115679976958373,0.0109350248924976,1.2340825560893223,1.0885521457041758
2013-02-25,5.785320281982422,48.40462875366211,18.989999771118164,114.44000244140624,1487.8499755859375,1.88,4.47,-0.0095432012551365,-0.0265121193599598,0.0029754460205556,-0.1259524089776144,-0.0184792755847743,-0.09,-0.1170319247510139,1,0.0110227921546783,0.0132266659621939,1.196095726807295,1.0929450565239844
2013-02-26,5.777394771575928,48.88274765014648,16.8700008392334,112.70999908447266,1496.93994140625,1.88,4.2,-0.0013708738148403,0.0098290808826479,-0.0152325493842845,-0.0623038833361547,0.0060908768625673,0.0,-0.0690146540065265,1,0.0105158955602074,0.0138484357002814,1.1881816573295159,1.3179206956618654
2013-02-27,5.817019939422607,49.62860107421875,14.729999542236328,111.87000274658205,1515.989990234375,1.91,4.37,0.0068352431942548,0.0151427766632174,-0.0074806327207389,0.0396784838181762,0.0126456991190195,0.03,0.031027088263665,0,0.0095117077348589,0.0148368561411088,1.1533072168038097,1.2968960128826976
2013-02-28,5.777394771575928,49.52660751342773,15.510000228881836,111.37999725341795,1514.6800537109375,1.89,4.8,-0.0068352431942549,-0.0020572514185777,-0.0043897539084301,0.0938529088063464,-0.0008644534614572,-0.02,0.0905037728727618,1,0.0096644559229479,0.014763447662336,1.1347467211542115,1.3234579569773277
2013-03-01,5.777394771575928,49.59035110473633,15.359999656677246,110.4000015258789,1518.199951171875,1.86,4.57,0.0,0.0012862299446094,-0.0088376058375981,-0.0491027130077318,0.0023211594495267,-0.0299999999999998,-0.0409454381262336,0,0.0079827562313255,0.0143965563464735,1.1174681492340537,1.2696941984081451
2013-03-04,5.7536211013793945,49.48198699951172,14.010000228881836,110.08999633789062,1525.199951171875,1.88,4.53,-0.0041234361557074,-0.0021875762803779,-0.0028119678467374,-0.0087912654111706,0.0046001265483496,0.0199999999999997,-0.0042859445254499,0,0.0065546785801921,0.0140068890743162,1.0859829323417323,1.2181424714797442
2013-03-05,5.80117130279541,49.80073165893555,13.479999542236328,111.61000061035156,1539.7900390625,1.9,4.14,0.0082304325639809,0.0064209715216055,0.0137124773186092,-0.0900261516577197,0.0095205518724999,0.02,-0.0917324143254425,1,0.007356272414124,0.0135829461302287,1.0620999031705043,1.1708268459666604
2013-03-06,5.848721981048584,49.85811614990234,13.529999732971191,111.05999755859376,1541.4599609375,1.95,4.19,0.008163326677542,0.0011516187186697,-0.0049400833055407,0.0120049460968236,0.0010839250554146,0.05,0.0021855330329499,0,0.0080052102996148,0.0117162399593415,1.057194356427501,1.1408266072166569
2013-03-07,5.904196739196777,50.11309814453125,13.0600004196167,111.1500015258789,1544.260009765625,2.0,4.24,0.0094402371788163,0.0051011193440905,0.0008100803076181,0.0118625353098199,0.0018148436172064,0.05,0.0132572304483193,0,0.0067924582472248,0.01146223405798,1.0523019248617669,1.0968036057026715
2013-03-08,5.904196739196777,50.3553352355957,12.59000015258789,110.8499984741211,1551.1800537109375,2.06,4.18,0.0,0.0048221625900697,-0.0027027318412489,-0.0142520227072016,0.0044711287129549,0.06,-0.0170756639978962,0,0.0067924582472248,0.011127626719979,1.0555110841397017,1.0659232790556645
2013-03-11,5.872495174407959,50.38083267211914,11.5600004196167,110.22000122070312,1556.219970703125,2.07,3.88,-0.0053837939541024,0.0005062220967407,-0.0056995427668217,-0.0744760929014828,0.0032438188658736,0.0099999999999997,-0.0691249941751167,1,0.0061683645025638,0.0054624969180663,1.027613401198113,1.0360392025679939
2013-03-12,5.7536211013793945,50.43819427490234,12.270000457763672,109.6500015258789,1552.47998046875,2.03,3.66,-0.0204502024662367,0.0011379123705066,-0.0051848907504386,-0.058372006221907,-0.0024061453968019,-0.04,-0.0620945134794958,1,0.0093061363929846,0.0051124712747903,1.0117576837671194,0.9979816644392976
2013-03-13,5.69814395904541,50.32345962524414,11.829999923706056,108.5199966430664,1554.52001953125,2.04,3.45,-0.0096889127630164,-0.0022773484714612,-0.0103590319228489,-0.0590889163700064,0.0013131891571707,0.0100000000000002,-0.0637025320752495,1,0.0093432091718166,0.0031606445236536,1.1291194464767298,0.9627963905324394
2013-03-14,5.785320281982422,51.01194763183594,11.300000190734863,109.41999816894533,1563.22998046875,2.04,3.63,0.0151832227335642,0.0135885100611351,0.0082592150445408,0.0508584172334909,0.0055873521589719,0.0,0.0462056090344472,1,0.0106035324209123,0.0047414892025979,1.1274266017124326,0.9317486842967151
2013-03-15,5.809096336364746,50.97161102294922,11.300000190734863,109.37999725341795,1560.699951171875,2.01,3.71,0.0041012995293091,-0.0007910414486836,-0.0003656390933263,0.0217992283425843,-0.0016197737499887,-0.0300000000000002,0.0237058683837465,0,0.0106767047425272,0.0048665745667573,1.168849311240108,0.9880880015156267
2013-03-18,5.73776912689209,50.56178283691406,13.359999656677246,109.37999725341795,1552.0999755859375,1.96,3.48,-0.0123545419227336,-0.0080728201072734,0.0,-0.0639995828329607,-0.005525570335024,-0.0499999999999998,-0.0618559317946237,1,0.0113714725672123,0.0057966445158341,1.1398003296069976,0.9532188669271136
2013-03-19,5.7536211013793945,50.00468826293945,14.390000343322754,107.4499969482422,1548.3399658203125,1.92,3.45,0.0027589324228767,-0.0110792447317245,-0.0178024381213026,-0.0086580627431145,-0.0024254697268762,-0.04,-0.0053300915664953,0,0.0110436122906608,0.0069029891067299,1.1557257794200693,0.9515732909906081
2013-03-20,5.7932448387146,50.28644180297852,12.670000076293944,108.72000122070312,1558.7099609375,1.96,3.9,0.0068631424445073,0.0056187278197483,0.0117501863839775,0.1226023220923322,0.0066751638158179,0.04,0.1175062091464506,1,0.0109331601102797,0.0070981860121798,1.1245195815691575,0.9769396804518792
2013-03-21,5.880421161651611,50.03030776977539,13.989999771118164,107.47000122070312,1545.800048828125,1.95,4.35,0.0149358296749092,-0.0051065169253192,-0.0115640308592323,0.109199291964992,-0.008316923756005,-0.01,0.1084084467539301,1,0.0116295694178482,0.0071535332851695,1.1080784327073556,0.9574183701050125
2013-03-22,5.959672451019287,50.42733383178711,13.56999969482422,107.66000366210938,1556.8900146484375,1.93,4.08,0.0133871362076155,0.0079043888118644,0.0017663969367069,-0.0640788566845222,0.0071486438032998,-0.02,-0.0553313274378303,1,0.0124245246805643,0.00745246191964,1.1494331623165261,0.936804623754031
2013-03-25,5.729844570159912,50.2352180480957,13.739999771118164,108.16999816894533,1551.68994140625,1.93,4.42,-0.0393271169521493,-0.003817030531408,0.0047258995663166,0.0800427076735363,-0.0033456293009472,0.0,0.0845728211628749,1,0.0178114496436887,0.0075537519116293,1.1726429404153709,0.9354409923243401
2013-03-26,5.809096336364746,50.7667121887207,12.770000457763672,109.36000061035156,1563.77001953125,1.92,4.55,0.0137366181249743,0.0105245324582774,0.0109411512821833,0.0289875368732521,0.0077549631946349,-0.01,0.0249078182757414,0,0.017246509264888,0.0082974322126486,1.5528293139203457,0.9108697531519009
2013-03-27,5.840795040130615,50.93318176269531,13.149999618530272,109.69000244140624,1562.8499755859375,1.87,4.88,0.0054419017258273,0.0032737442721598,0.0030130296837532,0.0700179869021967,-0.0005885230525645,-0.0499999999999998,0.0643350501243525,1,0.0168680696653619,0.0082655129658321,1.5429939087393356,0.9355016125453163
2013-03-28,5.8328704833984375,50.785919189453125,12.699999809265137,110.0199966430664,1569.18994140625,1.87,4.74,-0.0013576811728042,-0.0028954773439516,0.0030039092547112,-0.0291080841580706,0.0040484633961911,0.0,-0.0196298061687312,0,0.0162840697347457,0.0070799913354464,1.4960370331831072,0.9090235350997607
2013-04-01,5.8328704833984375,50.68345642089844,13.579999923706056,111.08000183105467,1562.1700439453125,1.86,4.74,0.0,-0.0020195808393351,0.0095885419874252,0.0,-0.004483616865356,-0.01,-0.0041349078333182,0,0.016243801807509,0.007097318749089,1.4447557687539696,0.8832383039687592
2013-04-02,5.761545181274414,50.39529037475586,12.779999732971191,110.69000244140624,1570.25,1.88,4.87,-0.0123035440399291,-0.0057018282475321,-0.0035171554689245,0.0270568013875132,0.0051589338988534,0.0199999999999997,0.0272216050724665,0,0.016239357016821,0.0068541473532014,1.3956347426685454,0.8570273018568332
2013-04-03,5.721919536590576,49.4539909362793,14.210000038146973,107.11000061035156,1553.68994140625,1.83,4.85,-0.0069013669540185,-0.0188549644565712,-0.0328771739788813,-0.0041152321451066,-0.0106021332188411,-0.0499999999999998,-0.0089653606526563,0,0.0163711295877449,0.0084616688281608,1.3889517804195313,0.8478483716116374
2013-04-04,5.76947021484375,49.389949798583984,13.890000343322754,106.33999633789062,1559.97998046875,1.78,4.97,0.0082759267035112,-0.0012958031859147,-0.0072148758364494,0.0244411351591456,0.0040402790127371,-0.05,0.0269559761877797,0,0.0164481500072107,0.0081268565313993,1.3554569478140575,0.9975041286081237
2013-04-05,5.721919536590576,49.498817443847656,13.920000076293944,104.12000274658205,1553.280029296875,1.72,5.1,-0.0082759267035112,0.002201821142728,-0.0210973671330811,0.0258206996217427,-0.0043041451689076,-0.06,0.0264589980997481,0,0.0156606989112387,0.0081249667001803,1.3296934426265492,0.9625286952245193
2013-04-08,5.80117130279541,49.83179473876953,13.1899995803833,104.66000366210938,1563.0699462890625,1.76,5.12,0.0137555135050484,0.0067044496127006,0.0051729294292262,0.0039138993211363,0.0062829587652709,0.04,0.0028017993716629,0,0.0157032045258409,0.0079853959339365,1.3056387374805798,0.9313355981279992
2013-04-09,6.08647346496582,50.25442123413086,12.84000015258789,106.2300033569336,1568.6099853515625,1.78,4.71,0.0480089982826952,0.0084452989488819,0.0148895504579429,-0.08346653102309,0.0035380658065774,0.02,-0.0819293505250101,1,0.0172743823760532,0.0084639854347044,1.3167095320642845,0.9219900714689199
2013-04-10,6.149874210357666,50.52336883544922,12.359999656677246,105.79000091552734,1587.72998046875,1.84,4.23,0.0103627838048764,0.0053374506351543,-0.0041505807396603,-0.1074859149701396,0.0121154433295488,0.06,-0.1104993427730184,1,0.0171397382092372,0.007889373666124,1.813037185250534,0.9263498857550215
2013-04-11,6.21327543258667,50.741092681884766,12.239999771118164,104.2699966430664,1593.3699951171875,1.82,4.28,0.0102565737473469,0.0043001103973986,-0.0144723490460029,0.0117510165355187,0.0035459561795765,-0.02,0.0056447167883013,0,0.0171991825242793,0.007950083660478,1.7676869253567038,0.9093428938392463
2013-04-12,6.451028347015381,49.94705581665039,12.0600004196167,103.11000061035156,1588.8499755859375,1.75,4.7,0.0375513499890674,-0.0157725281123523,-0.011187271157602,0.0936094991223075,-0.0028407983185492,-0.07,0.0882037643564064,1,0.0195450904115765,0.0093268443804085,1.7246255751248338,0.8886610812688353
2013-04-15,6.443102836608887,47.91074752807617,17.270000457763672,100.38999938964844,1552.3599853515625,1.72,4.68,-0.0012293207338645,-0.0416237072177119,-0.0267337908256429,-0.0042643987864576,-0.0232341245503643,-0.03,-0.0006526264555809,0,0.0196192114197717,0.0157147841066813,1.943765977091346,0.9813765738563968
2013-04-16,6.490653038024902,48.49986267089844,13.960000038146973,100.36000061035156,1574.5699462890625,1.75,3.03,0.0073529168343249,0.0122211128814966,-0.0002988670437875,-0.4347354904082775,0.0142058408280644,0.03,-0.4269250897482011,1,0.0180650189939827,0.0166965711331612,1.8703879611438134,1.566295389098345
2013-04-17,6.300450325012207,47.43688583374024,16.510000228881836,100.36000061035156,1552.010009765625,1.73,2.7,-0.0297420368421741,-0.0221608581908496,0.0,-0.1153108465109942,-0.0144313136859845,-0.02,-0.1246501586414106,1,0.0217721066707395,0.0170558982814752,1.8110255421631019,1.541569183838606
2013-04-18,6.181575298309326,47.84031295776367,17.559999465942383,99.12999725341795,1541.6099853515625,1.72,3.02,-0.0190479693770788,0.0084685431595412,-0.0123316352419078,0.1120050583764948,-0.0067235559695443,-0.01,0.0931439969546177,1,0.0235990730387914,0.017511769136419,1.9180486663415923,1.616841274315977
2013-04-19,6.379702091217041,47.7442626953125,14.970000267028809,99.6500015258789,1555.25,1.73,3.11,0.031548260473393,-0.0020097446502098,0.0052319696332505,0.0293658948043645,0.0088089890510547,0.01,0.0155976088895043,0,0.0241083994789103,0.0174181397651786,1.9152254612629445,1.5658832991134473
2013-04-22,6.379702091217041,48.25654220581055,14.390000343322754,100.38999938964844,1562.5,1.72,2.84,0.0,0.0106725016212228,0.0073985326524447,-0.0908186740180281,0.0046507982154273,-0.01,-0.0650641699545633,1,0.0243177248941974,0.0177217497779358,2.028447037519152,1.4982198724387759
2013-04-23,6.443102836608887,48.81365585327149,13.479999542236328,100.30999755859376,1578.780029296875,1.74,3.05,0.009888828911535,0.0114786984207096,-0.0007972280668499,0.0713375384462055,0.0103653128055527,0.02,0.0761668915514904,1,0.0202608777657741,0.0179677139189911,1.9507676988030764,1.4683755790445763
2013-04-24,6.53027868270874,49.46680450439453,13.609999656677246,101.7300033569336,1578.7900390625,1.73,2.98,0.0134393886570428,0.0132917217662908,0.0140569112473382,-0.0232182901020071,6.340170072840042e-06,-0.01,-0.0311129388564812,0,0.0203627508802917,0.0185402821929559,1.895473086543719,1.4464450302017262
2013-04-25,6.561978816986084,49.50520706176758,13.619999885559082,103.41000366210938,1585.1600341796875,1.74,2.92,0.0048425867314497,0.0007760286709867,0.0163794268062576,-0.0203396842371226,0.0040266145649913,0.01,-0.0234963784699669,0,0.0203089584827989,0.0184380410977669,1.8594907122100621,1.4404251774237904
2013-04-26,6.53027868270874,49.4219856262207,13.609999656677246,103.16000366210938,1582.239990234375,1.7,3.05,-0.0048425867314497,-0.0016824788597981,-0.0024204880979179,0.0435579743391299,-0.0018438118015177,-0.04,0.0503485042906405,1,0.0170250862898732,0.017836742722879,1.7945680979711072,1.378724613218439
2013-04-29,6.680856704711914,49.92143249511719,13.710000038146973,103.80999755859376,1593.6099853515625,1.7,3.26,0.0227966088652362,0.0100550411156489,0.0062810651746694,0.066585604759296,0.0071603153694074,0.0,0.0606423244086483,1,0.0182892197728969,0.0109243670181322,1.7329419371529335,1.3212730236587271
2013-04-30,6.736331462860107,50.11994171142578,13.520000457763672,102.37000274658205,1597.5699462890625,1.7,3.07,0.0082692548649256,0.0039685475817558,-0.0139685539254984,-0.0600496337795104,0.0024818174185819,0.0,-0.0565357546055412,1,0.018312261760606,0.0105488965465223,1.778200527584426,1.3015257738333734
2013-05-01,6.7521820068359375,49.33874130249024,14.489999771118164,99.9499969482422,1582.699951171875,1.66,2.87,0.0023502295204607,-0.0157093669623729,-0.0239236973480654,-0.0673655318275759,-0.0093514726495644,-0.04,-0.0652308391211118,1,0.0141324422464286,0.0088859111035562,1.7268253749341713,1.2531841139241813
2013-05-02,6.7521820068359375,49.985469818115234,13.59000015258789,102.8499984741211,1597.5899658203125,1.66,3.04,0.0,0.0130227594725445,0.0286015708494378,0.0575454856466005,0.0093640038103207,0.0,0.0534728234806818,1,0.0112280989394449,0.0092534192590542,1.664799125870239,1.29095417782652
2013-05-03,6.791806697845459,50.88835906982422,12.850000381469728,104.19000244140624,1614.4200439453125,1.78,3.73,0.005851275414857,0.0179018358750725,0.0129445775933411,0.2045507182375938,0.0104795639481703,0.1200000000000001,0.1982009641715071,1,0.0078973526519008,0.0098474041170032,1.6046175472298982,1.2976841838413937
2013-05-06,6.831431865692139,51.234153747558594,12.65999984741211,105.45999908447266,1617.5,1.8,3.86,0.0058173068625757,0.0067721796061433,0.0121155465647047,0.0342589498210153,0.0019059611284839,0.02,0.0419802099128214,0,0.0075934402737797,0.0097349885446569,1.555379445720272,1.3547440054350375
2013-05-07,6.855207920074463,51.63117218017578,12.829999923706056,104.4000015258789,1625.9599609375,1.82,3.69,0.0034743485137918,0.0077192270659718,-0.0101020353568113,-0.0450407254243036,0.0052166391598378,0.02,-0.0345425483871484,0,0.0075783115500292,0.0095705697536322,1.5087551391994827,1.3134789478239721
2013-05-08,6.989932060241699,51.71440505981445,12.65999984741211,104.33999633789062,1632.68994140625,1.81,3.44,0.0194621929233241,0.0016107684500431,-0.0005749275678377,-0.0701549866671288,0.0041305388666965,-0.01,-0.0682845224020044,1,0.0084111616414625,0.0092360344147294,1.4593556131875927,1.2798847474709032
2013-05-09,6.926534175872803,51.66959381103516,13.130000114440918,104.47000122070312,1626.6700439453125,1.81,3.74,-0.0091112674546752,-0.0008668895007933,0.0012451980377417,0.0836141400411337,-0.0036939180287733,0.0,0.0695336574545508,1,0.0098129955431135,0.0093227249687919,1.5033285956830147,1.2280819087194375
2013-05-10,6.982010364532471,51.40064239501953,12.59000015258789,103.91000366210938,1633.699951171875,1.9,3.33,0.0079773239674748,-0.0052188107128697,-0.0053747854264969,-0.1161133074340881,0.0043123437715848,0.0899999999999998,-0.1179043740180181,1,0.0091395247970884,0.0096358045845702,1.4717127028389572,1.1786316935673897
2013-05-13,6.989932060241699,51.39423751831055,12.550000190734863,102.81999969482422,1633.77001953125,1.92,3.22,0.0011339434872004,-0.0001246147030411,-0.0105452914483437,-0.0335909444360354,4.288844886953105e-05,0.02,-0.034087508921943,0,0.0072743299903714,0.0094522706264612,1.437276475248323,1.1425728744193513
2013-05-14,7.180136680603027,52.12424087524414,12.770000457763672,102.5999984741211,1650.3399658203125,1.96,3.47,0.0268475825409973,0.0141040608308811,-0.0021419657947451,0.0747732344024509,0.0100910669691502,0.04,0.077570315011787,1,0.010143964050768,0.0100998997792741,1.3888742927041917,1.097907989144276
